ax,ay,az,gx,gy,gz,mx,my,mz,label
-0.01,0,1,0.85,-2.5,0.12,5.66,-50.83,-116.78,supine
-0.01,0,1,0.98,-2.5,0.12,5.58,-50.04,-116.72,supine
-0.01,0,1,0.98,-2.62,0.18,5.37,-50.73,-116.86,supine
-0.01,0,1,1.04,-2.5,0.24,5.74,-50.9,-117.46,supine
-0.01,0,1,1.04,-2.44,0.37,5.49,-50.46,-116.46,supine
-0.01,0,1,1.1,-2.56,0.31,5.87,-50.39,-116.72,supine
-0.01,0,1,0.98,-2.56,0.31,5.55,-50.18,-116.66,supine
-0.01,0,1,1.16,-2.56,0.18,5.68,-50.48,-116.46,supine
-0.01,0,1,1.16,-2.44,0.18,5.47,-50.51,-116.13,supine
-0.01,0,1,1.22,-2.75,0.31,5.51,-50.88,-116.48,supine
-0.01,0,1,1.04,-2.62,0.18,5.65,-50.35,-116.93,supine
-0.01,0,1,1.04,-2.5,0.37,5.83,-50.92,-117.2,supine
-0.01,0,1,0.98,-2.32,0.31,5.48,-50.44,-116.47,supine
-0.01,0,1,1.04,-2.5,0.31,5.76,-50.62,-116.16,supine
-0.01,0,1,1.04,-2.44,0.18,5.55,-49.95,-117.37,supine
-0.01,0,1,1.04,-2.44,0.06,5.74,-50.87,-116.99,supine
-0.01,0,1,1.16,-2.5,0.31,5.96,-50.29,-117.65,supine
-0.01,0,1,1.04,-2.56,0.31,5.73,-50.44,-117.81,supine
-0.01,0,1,0.98,-2.62,0.12,5.7,-50.79,-116.65,supine
-0.01,0,1,1.04,-2.62,0.12,5.25,-50.59,-117.16,supine
-0.01,0,1,0.98,-2.62,0.12,5.36,-50.6,-117.09,supine
-0.01,0,1,0.98,-2.62,0.18,5.31,-50.39,-117.27,supine
-0.01,0,1,1.04,-2.5,0.18,5.25,-50.29,-118.18,supine
-0.01,0,1,0.92,-2.56,0.31,5.02,-50.62,-117.96,supine
-0.01,0,1,1.04,-2.69,0.24,5.37,-50.12,-116.88,supine
-0.01,0,1,0.92,-2.56,0.12,5.92,-49.73,-118.2,supine
-0.01,0,1,1.04,-2.56,0,5.73,-49.85,-118.65,supine
-0.01,0,1,1.1,-2.69,0.18,5.27,-50.18,-117.58,supine
-0.01,0,1,0.98,-2.56,0.06,5.65,-50.5,-117.59,supine
-0.01,0,1,0.92,-2.62,0.24,5.55,-50.09,-118.05,supine
-0.01,0,1,1.04,-2.56,0.31,5.55,-50.27,-117.24,supine
-0.01,0,1,0.98,-2.44,0.24,5.03,-50.4,-117.99,supine
-0.01,0,1,1.04,-2.5,0.24,5.27,-50.31,-117.81,supine
-0.01,0,1,0.98,-2.62,0.18,5.74,-50.46,-117.81,supine
-0.01,0,1,1.04,-2.5,0.31,5.68,-50.35,-117.52,supine
-0.01,0,1,1.1,-2.44,0.31,5.91,-50.33,-117.71,supine
-0.01,0,1,1.04,-2.56,0.18,5.51,-50.42,-117.85,supine
-0.01,0,1,0.85,-2.62,0.18,5.8,-50.23,-117.27,supine
-0.01,0,1,0.85,-2.56,0.18,6.08,-49.96,-116.35,supine
-0.01,0,1,1.04,-2.56,0.12,5.42,-50.15,-116.96,supine
-0.01,0,1,1.1,-2.5,0.06,5.33,-49.8,-117.3,supine
-0.01,0,1,1.04,-2.44,0.18,5.18,-50.28,-117.05,supine
-0.01,0,1,1.04,-2.38,0.43,5.42,-49.99,-117.42,supine
-0.01,0,1,1.1,-2.5,0.12,5.3,-50.76,-118.4,supine
-0.01,0,1,0.92,-2.38,0.18,5.54,-50.56,-118.25,supine
-0.01,0,1,1.04,-2.32,0.12,6.07,-49.95,-118.44,supine
-0.01,0,1,1.16,-2.56,0.24,5.81,-50.18,-117.71,supine
-0.01,0,1,1.1,-2.32,0.24,5.58,-50.44,-117.65,supine
-0.01,0,1,0.98,-2.5,0.12,5.54,-50.24,-117.58,supine
-0.01,0,1,1.16,-2.56,0.18,5.35,-50.17,-117.03,supine
-0.01,0,1,0.79,-2.56,0.31,5.54,-50.43,-117.93,supine
-0.01,0,1,0.98,-2.26,0.24,5.18,-50.65,-117.63,supine
-0.01,0,1,0.92,-2.56,0.06,4.97,-50.16,-116.91,supine
-0.01,0,1,1.1,-2.44,0.37,5.63,-50.74,-117.53,supine
-0.01,0,1,0.98,-2.38,0.31,5.86,-50.61,-118.12,supine
-0.01,0,1,1.16,-2.44,0.31,5.02,-50.71,-117.97,supine
-0.01,0,1,1.1,-2.62,0.37,5.2,-49.96,-118.48,supine
-0.01,0,1,1.04,-2.5,0.06,5.08,-49.74,-118.05,supine
-0.01,0,1,0.85,-2.69,0.24,5.15,-49.67,-118.1,supine
-0.01,0,1,0.98,-2.38,0.18,5.07,-50.35,-117.86,supine
-0.01,0,1,0.92,-2.62,0.12,5.14,-50.4,-117.66,supine
-0.01,0,1,1.16,-2.5,0.18,5.49,-50.13,-117.03,supine
-0.01,0,1,1.22,-2.44,0.37,5.7,-50.04,-116.7,supine
-0.01,0,1,1.04,-2.56,0.18,5.66,-50.39,-116.82,supine
-0.01,0,1,1.1,-2.5,0.31,5.69,-50.23,-117.61,supine
-0.01,0,1,1.04,-2.5,0.12,5.42,-50.4,-116.65,supine
-0.01,0,1,1.04,-2.5,0.24,5.21,-50.2,-116.86,supine
-0.01,0,1,1.04,-2.44,0.31,5.55,-50.49,-117.09,supine
-0.01,0,1,0.92,-2.62,0.24,5.77,-50.28,-117.35,supine
-0.01,0,1,1.04,-2.56,0.24,5.21,-50.42,-117.7,supine
-0.01,0,1,0.98,-2.5,0.12,5.59,-49.89,-117.54,supine
-0.01,0,1,1.04,-2.44,-0.06,5.79,-50.27,-117.15,supine
-0.01,0,1,1.1,-2.56,0.31,5.42,-50.24,-115.48,supine
-0.01,0,1,0.98,-2.38,0.18,5.69,-49.99,-116.54,supine
-0.01,0,1,1.04,-2.62,0.18,5.27,-50.32,-117.5,supine
-0.01,0,1,0.98,-2.44,0.12,5.37,-50.22,-117.83,supine
-0.01,0,1,0.98,-2.56,0.24,5.79,-50.37,-117.11,supine
-0.01,0,1,1.04,-2.5,0.18,5.65,-50.37,-117.85,supine
-0.01,0,1,0.92,-2.75,0.18,5.19,-50.35,-117.05,supine
-0.01,0,1,0.98,-2.5,0.24,5.32,-50.34,-117.37,supine
-0.01,0,1,1.1,-2.44,0.18,5.52,-50.27,-117.03,supine
-0.01,0,1,1.16,-2.5,0.37,5.64,-50.15,-116.09,supine
-0.01,0,1,0.98,-2.56,0.24,5.73,-49.8,-116.71,supine
-0.01,0,1,1.04,-2.38,0.24,6.1,-49.89,-116.66,supine
-0.01,0,1,0.92,-2.62,0.18,5.7,-50.16,-116.56,supine
-0.01,0,1,1.04,-2.62,0.12,6.27,-50.44,-117.47,supine
-0.01,0,1,0.98,-2.44,0.18,5.35,-49.72,-117.18,supine
-0.01,0,1,0.98,-2.32,0.12,5.53,-50.29,-117,supine
-0.01,0,1,1.04,-2.44,0.37,5.85,-50.46,-116.52,supine
-0.01,0,1,0.98,-2.56,0.18,5.53,-50.43,-117.52,supine
-0.01,0,1,1.04,-2.44,0.31,5.6,-49.94,-116.85,supine
-0.01,0,1,0.92,-2.75,0.31,5.66,-50.2,-117.22,supine
-0.01,0,1,1.04,-2.56,0.31,5.79,-50.46,-116.76,supine
-0.01,0,1,1.1,-2.38,0.24,5.74,-50.34,-117.07,supine
-0.01,0,1,0.98,-2.56,0.24,5.79,-50.44,-118.63,supine
-0.01,0,1,1.04,-2.44,0.24,5.48,-50.5,-117.46,supine
-0.01,0,1,0.98,-2.56,0.06,5.47,-50.57,-118.15,supine
-0.01,0,1,1.16,-2.5,0.12,5.53,-50.37,-118.04,supine
-0.01,0,1,1.04,-2.5,0.31,5.48,-50.28,-117.93,supine
-0.01,0,1,1.1,-2.5,0.37,5.92,-50.51,-118.26,supine
-0.01,0,1,1.04,-2.5,0.24,5.71,-50.48,-117.57,supine
-0.01,0,1,1.04,-2.75,0.18,5.81,-50.66,-117.48,supine
-0.01,0,1,0.98,-2.5,0.18,5.81,-50.74,-117.83,supine
-0.01,0,1,0.85,-2.44,0.18,5.58,-50.24,-117.71,supine
-0.01,0,1,1.1,-2.62,0.31,5.55,-49.9,-117.97,supine
-0.01,0,1,1.04,-2.5,0.24,5.52,-50.22,-116.88,supine
-0.01,0,1,1.04,-2.38,0.24,5.93,-50.31,-117.75,supine
-0.01,0,1,1.16,-2.26,0.37,5.62,-49.8,-117.15,supine
-0.01,0,1,1.1,-2.5,0.24,5.4,-50.38,-117.24,supine
-0.01,0,1,0.92,-2.44,0.24,5.22,-50.16,-118.13,supine
-0.01,0,1,1.1,-2.56,0.31,5.65,-50.42,-117.2,supine
-0.01,0,1,0.98,-2.38,0.31,5.44,-50.21,-118.09,supine
-0.01,0,1,0.92,-2.56,0.06,5.98,-50.22,-117.35,supine
-0.01,0,1,1.04,-2.5,0.18,5.65,-49.83,-117.27,supine
-0.01,0,1,0.85,-2.69,0.18,5.92,-50.2,-118.09,supine
-0.01,0,1,0.85,-2.44,0.18,6.08,-50.42,-117.11,supine
-0.01,0,1,1.04,-2.5,0.31,5.87,-50.34,-117.33,supine
-0.01,0,1,1.04,-2.32,0.24,5.68,-50.38,-118.23,supine
-0.01,0,1,0.98,-2.44,0.31,5.6,-51.05,-117.29,supine
-0.01,0,1,0.98,-2.44,0.24,5.8,-50.52,-117.2,supine
-0.01,0,1,1.04,-2.56,0.12,5.85,-50.56,-118.46,supine
-0.01,0,1,1.04,-2.62,0.06,5.63,-50.26,-117.66,supine
-0.01,0,1,1.1,-2.5,0.24,5.73,-50.23,-116.98,supine
-0.01,0,1,0.92,-2.44,0.37,5.51,-50.27,-117.7,supine
-0.01,0,1,0.98,-2.44,0.18,5.64,-50.42,-117.94,supine
-0.01,0,1,0.98,-2.5,0.31,5.52,-50.28,-116.96,supine
-0.01,0,1,0.85,-2.69,0.18,5.13,-50.62,-116.93,supine
-0.01,0,1,1.1,-2.5,0.24,6.23,-50.27,-117.18,supine
-0.01,0,1,0.98,-2.56,0.18,5.96,-50.46,-117.4,supine
-0.01,0,1,0.98,-2.56,0.18,5.83,-50.13,-116.86,supine
-0.01,0,1,0.92,-2.5,0.24,5.35,-50.11,-117.48,supine
-0.01,0,1,1.04,-2.62,0.18,5.04,-50.16,-116.81,supine
-0.01,0,1,1.04,-2.5,0.24,5.77,-50.24,-116.32,supine
-0.01,0,1,1.04,-2.5,0.18,5.74,-49.99,-117.16,supine
-0.01,0,1,0.98,-2.56,0.06,5.8,-50.42,-116.38,supine
-0.01,0,1,1.04,-2.56,0.24,5.83,-50.6,-116.8,supine
-0.01,0,1,1.1,-2.5,0.24,5.19,-50.54,-117.94,supine
-0.01,0,1,0.92,-2.62,0.24,6.09,-50.18,-116.47,supine
-0.01,0,1,0.98,-2.5,0.06,5.57,-50.31,-116.56,supine
-0.01,0,1,1.04,-2.56,0.24,6.04,-50.62,-116.77,supine
-0.01,0,1,1.1,-2.62,0.24,5.92,-50.62,-117.46,supine
-0.01,0,1,1.04,-2.38,0.24,5.59,-50.4,-117.88,supine
-0.01,0,1,0.85,-2.44,0.12,5.86,-49.72,-116.99,supine
-0.01,0,1,0.98,-2.38,0.24,5.37,-50.29,-117,supine
-0.01,0,1,1.1,-2.5,0.06,5.68,-50.29,-117.55,supine
-0.01,0,1,1.04,-2.38,0.12,5.8,-50.24,-117.31,supine
-0.01,0,1,1.1,-2.5,0.06,5.94,-50.38,-117.18,supine
-0.01,0,1,0.79,-2.38,0.24,5.41,-50.31,-117.35,supine
-0.01,0,1,1.04,-2.38,0.06,6.05,-50.6,-116.3,supine
-0.01,0,1,1.04,-2.56,0.24,6.01,-50.13,-116.44,supine
-0.01,0,1,1.04,-2.44,0.31,6.19,-50.43,-116.36,supine
-0.01,0,1,0.92,-2.62,0.31,5.66,-50.42,-117.27,supine
-0.01,0,1,0.92,-2.38,0.24,5.43,-50.13,-117.65,supine
-0.01,0,1,0.98,-2.5,0.12,5.63,-50.21,-117.65,supine
-0.01,0,1,0.98,-2.32,0.24,5.42,-50.87,-116.56,supine
-0.01,0,1,1.04,-2.62,0.18,5.36,-50.61,-117.31,supine
-0.01,0,1,1.1,-2.69,0.24,5.88,-50.13,-115.67,supine
-0.01,0,1,1.04,-2.44,0.06,5.4,-50.29,-116.72,supine
-0.01,0,1,1.04,-2.44,-0.06,5.47,-50.07,-117.9,supine
-0.01,0,1,1.1,-2.5,0.18,5.41,-50.11,-117.37,supine
-0.01,0,1,1.1,-2.38,0.24,5.82,-49.85,-117.04,supine
-0.01,0,1,1.1,-2.62,0.24,5.62,-50.59,-116.1,supine
-0.01,0,1,1.1,-2.5,0.24,5.11,-50.39,-117.46,supine
-0.01,0,1,0.92,-2.5,0.18,5.41,-50.83,-117.79,supine
-0.01,0,1,1.1,-2.5,0.12,5.49,-50.88,-117.13,supine
-0.01,0,1,1.16,-2.32,0.24,5.43,-50.11,-117.55,supine
-0.01,0,1,1.16,-2.56,0.31,5.44,-49.88,-116.99,supine
-0.01,0,1,1.04,-2.5,0.24,5.4,-50.42,-116.85,supine
-0.01,0,1,0.98,-2.56,0.18,5.68,-50.6,-116.8,supine
-0.01,0,1,1.04,-2.62,0.18,5.42,-50.83,-117.29,supine
-0.01,0,1,1.1,-2.5,0.06,5.71,-50.48,-116.21,supine
-0.01,0,1,1.1,-2.44,0.24,5.46,-50.6,-116.35,supine
-0.01,0,1,1.04,-2.44,0.18,5.82,-50.98,-117.53,supine
-0.01,0,1,1.1,-2.44,0.31,5.83,-50.51,-116.87,supine
-0.01,0,1,1.04,-2.44,0.18,5.48,-50.32,-117.43,supine
-0.01,0,1,0.98,-2.62,0.18,5.54,-50.73,-117.66,supine
-0.01,0,1,0.98,-2.38,0.18,5.69,-50.94,-117.21,supine
-0.01,0,1,1.16,-2.5,0.24,5.19,-50.56,-116.65,supine
-0.01,0,1,0.85,-2.44,0.12,5.49,-50.62,-116.39,supine
-0.01,0,1,1.04,-2.2,0.24,5.25,-50.33,-117.6,supine
-0.01,0,1,1.16,-2.44,0.37,5.82,-49.9,-117.3,supine
-0.01,0,1,1.04,-2.5,0.18,5.32,-50.48,-116.88,supine
-0.01,0,1,0.98,-2.56,0.18,5.79,-50.27,-116.69,supine
-0.01,0,1,1.1,-2.44,0.12,5.82,-50.83,-117.48,supine
-0.01,0,1,1.04,-2.38,0.24,5.55,-50.56,-116.49,supine
-0.01,0,1,0.98,-2.5,0.31,5.69,-50.37,-117.66,supine
-0.01,0,1,1.34,-2.38,0.31,5.66,-50.29,-116.27,supine
-0.01,0,1,1.04,-2.38,0.18,5.76,-50.35,-117.46,supine
-0.01,0,1,0.98,-2.5,0.18,5.38,-50.49,-117.29,supine
-0.01,0,1,1.04,-2.44,0.31,5.54,-50.63,-116.56,supine
-0.01,0,1,0.98,-2.32,0.37,5.52,-50.32,-117.07,supine
-0.01,0,1,1.04,-2.38,0.18,5.55,-49.91,-117.02,supine
-0.01,0,1,1.16,-2.44,0.24,5.49,-50.29,-117.93,supine
-0.01,0,1,0.98,-2.62,0.31,5.37,-50.46,-117.09,supine
-0.01,0,1,0.98,-2.44,0.12,5.87,-50.54,-116.59,supine
-0.01,0,1,0.92,-2.38,0.24,5.4,-50.24,-116.76,supine
-0.01,0,1,1.04,-2.44,0.31,5.38,-50.07,-117.54,supine
-0.01,0,1,1.04,-2.44,0.06,5.29,-49.99,-116.99,supine
-0.01,0,1,1.04,-2.56,0.18,5.16,-50.39,-117.55,supine
-0.01,0,1,1.04,-2.62,0.12,5.22,-50.2,-116.39,supine
-0.01,0,1,0.92,-2.62,0.18,5.69,-50.54,-117.4,supine
-0.01,0,1,1.1,-2.5,0.31,5.11,-50.38,-116.39,supine
-0.01,0,1,1.04,-2.62,0.18,5.27,-50.42,-117.22,supine
-0.01,0,1,0.98,-2.62,0.18,5.21,-50.46,-117.96,supine
-0.01,0,1,1.04,-2.62,0,5.25,-50.71,-117.42,supine
-0.01,0,1,1.04,-2.5,0.18,5.83,-50.01,-117.21,supine
-0.01,0,1,0.98,-2.5,0.12,5.42,-50.35,-117.18,supine
-0.01,0,1,0.92,-2.56,0.18,5.76,-50.88,-117.15,supine
-0.01,0,1,1.1,-2.56,0.31,5.42,-50.12,-116.98,supine
-0.01,0,1,0.98,-2.69,0.06,5.44,-50.43,-117.16,supine
-0.01,0,1,0.98,-2.56,0.12,5.25,-50.15,-116.38,supine
-0.01,0,1,1.1,-2.56,0.24,5.4,-50.7,-117.8,supine
-0.01,0,1,1.22,-2.56,0.31,5.55,-50.18,-117.35,supine
-0.01,0,1,1.22,-2.75,0.18,5.51,-50.22,-118.47,supine
-0.01,0,1,1.22,-2.56,0.31,5.46,-50.4,-116.83,supine
-0.01,0,1,1.04,-2.62,0.18,5.22,-50.13,-116.77,supine
-0.01,0,1,0.92,-2.62,0.24,5.58,-50.55,-117.49,supine
-0.01,0,1,1.04,-2.44,0.24,5.57,-49.91,-116.94,supine
-0.01,0,1,1.1,-2.56,0.18,5.35,-50.34,-117.53,supine
-0.01,0,1,0.98,-2.69,0.24,5.63,-50.45,-118.15,supine
-0.01,0,1,1.1,-2.62,0.12,5.18,-50.7,-117.57,supine
-0.01,0,1,1.04,-2.5,0.18,5.98,-50.52,-117.11,supine
-0.01,0,1,1.1,-2.56,0.18,5.43,-50.39,-116.11,supine
-0.01,0,1,0.98,-2.56,0.12,5.22,-50.44,-117.32,supine
-0.01,0,1,1.04,-2.62,0.24,5.59,-50.37,-117.09,supine
-0.01,0,1,1.1,-2.5,0.43,5.15,-49.9,-117.1,supine
-0.01,0,1,1.04,-2.62,0.12,5.46,-50.61,-117.6,supine
-0.01,0,1,1.1,-2.5,0.37,5.51,-50.89,-117.87,supine
-0.01,0,1,0.92,-2.56,0.18,5.69,-50.62,-117.47,supine
-0.01,0,1,1.16,-2.56,0.24,5.35,-50.51,-117.49,supine
-0.01,0,1,1.34,-2.56,0.31,5.71,-51.07,-117.57,supine
-0.01,0,1,1.1,-2.62,0.18,5.13,-50.32,-116.48,supine
-0.01,0,1,1.04,-2.75,0,5.75,-50.63,-117.92,supine
-0.01,0,1,1.04,-2.56,0.12,5.1,-51.04,-118.44,supine
-0.01,0,1,0.98,-2.56,0.18,5.73,-50.44,-117.21,supine
-0.01,0,1,0.98,-2.69,0.12,5.63,-50.79,-117.02,supine
-0.01,0,1,0.98,-2.62,0.18,5.92,-51.17,-117.03,supine
-0.01,0,1,0.92,-2.5,0.24,5.86,-50.89,-117.59,supine
-0.01,0,1,0.92,-2.56,0.31,5.38,-50.65,-117.38,supine
-0.01,0,1,1.1,-2.56,0.37,5.76,-50.51,-118.02,supine
-0.01,0,1,1.04,-2.62,0.31,5.69,-50.4,-117.33,supine
-0.01,0,1,1.1,-2.69,0.31,5.65,-50.57,-116.83,supine
-0.01,0,1,0.98,-2.56,0.18,6.02,-50.51,-117.7,supine
-0.01,0,1,1.04,-2.56,0.24,5.88,-50.67,-116.89,supine
-0.01,0,1,1.04,-2.75,0.06,5.7,-50.51,-117.02,supine
-0.01,0,1,0.98,-2.44,0.18,5.27,-50.5,-117.63,supine
-0.01,0,1,1.28,-2.62,0.18,6.12,-50.62,-116.76,supine
-0.01,0,1,1.04,-2.5,0.12,5.94,-50.85,-118.15,supine
-0.01,0,1,0.85,-2.62,0.24,5.69,-50.93,-117.91,supine
-0.01,0,1,1.22,-2.69,0.18,5.81,-50.51,-117.35,supine
-0.01,0,1,0.98,-2.62,0.24,5.96,-50.46,-116.98,supine
-0.01,0,1,0.98,-2.56,0.12,5.59,-50.38,-116.2,supine
-0.01,0,1,0.98,-2.5,0.18,5.86,-49.93,-117.47,supine
-0.01,0,1,1.16,-2.62,0.18,5.96,-50.21,-116.89,supine
-0.01,0,1,0.98,-2.56,0.24,5.51,-50.05,-116.42,supine
-0.01,0,1,0.92,-2.62,0.31,5.69,-50.76,-116.86,supine
-0.01,0,1,0.98,-2.5,0.31,5.65,-50.71,-117.05,supine
-0.01,0,1,0.98,-2.5,0.24,5.63,-50.73,-117.49,supine
-0.01,0,1,1.04,-2.75,0.18,5.65,-50.83,-117.68,supine
-0.01,0,1,1.28,-2.75,0.37,5.51,-50.7,-117.59,supine
-0.01,0,1,1.22,-2.75,0.18,5.53,-50.28,-117.07,supine
-0.01,0,1,1.04,-2.56,0.06,5.58,-50.48,-117.15,supine
-0.01,0,1,1.1,-2.62,0.12,5.8,-50.44,-117.1,supine
-0.01,0,1,0.85,-2.62,0.06,5.54,-50.49,-118.42,supine
-0.01,0,1,1.1,-2.56,0.18,5.7,-50.31,-117.49,supine
-0.01,0,1,0.92,-2.81,0.18,5.73,-51.06,-117.47,supine
-0.01,0,1,1.1,-2.56,0.37,5.86,-50.7,-118.01,supine
-0.01,0,1,0.92,-2.38,0.18,6.1,-50.72,-117.41,supine
-0.01,0,1,0.98,-2.62,0.31,5.22,-50.74,-118.27,supine
-0.01,0,1,1.1,-2.62,0.24,5.97,-50.92,-117.42,supine
-0.01,0,1,1.1,-2.62,0.18,5.55,-50.24,-117.93,supine
-0.01,0,1,1.04,-2.69,0.12,5.79,-50.7,-117.05,supine
-0.01,0,1,0.98,-2.69,0.24,5.37,-50.35,-117.24,supine
-0.01,0,1,0.98,-2.5,0.18,5.52,-50.83,-118.8,supine
-0.01,0,1,1.1,-2.56,0.31,5.64,-50.66,-117.6,supine
-0.01,0,1,0.98,-2.69,0.06,5.7,-50.84,-117.9,supine
-0.01,0,1,1.16,-2.5,0.06,5.91,-50.89,-117.8,supine
-0.01,0,1,1.04,-2.62,0.31,5.96,-50.17,-118.7,supine
-0.01,0,1,1.22,-2.56,0.24,5.59,-50.79,-117.59,supine
-0.01,0,1,1.1,-2.56,0.18,5.71,-50.63,-116.94,supine
-0.01,0,1,1.16,-2.62,0.18,6.16,-50.44,-118.32,supine
-0.01,0,1,1.1,-2.62,0.12,6.05,-50.07,-117.11,supine
-0.01,0,1,1.04,-2.62,0.12,6.05,-50.54,-117.5,supine
-0.01,0,1,0.92,-2.56,0.18,5.97,-50.43,-116.63,supine
-0.01,0,1,0.92,-2.56,0.12,5.73,-50.5,-117.07,supine
-0.01,0,1,1.04,-2.69,0.18,5.9,-50.13,-117.22,supine
-0.01,0,1,1.04,-2.62,0.31,5.35,-50.45,-118.24,supine
-0.01,0,1,0.98,-2.62,0.24,5.37,-50.89,-117.08,supine
-0.01,0,1,0.98,-2.62,0.24,5.24,-50.42,-117.88,supine
-0.01,0,1,1.04,-2.56,0.18,5.69,-50.6,-117.9,supine
-0.01,0,1,0.98,-2.44,0.12,5.26,-50.24,-117.19,supine
-0.01,0,1,1.04,-2.56,0.24,5.64,-50.87,-116.22,supine
-0.01,0,1,1.16,-2.69,0.31,5.42,-50.32,-117.54,supine
-0.01,0,1,1.04,-2.62,0.12,5.3,-49.94,-117.09,supine
-0.01,0,1,1.04,-2.56,0.31,5.97,-50.66,-117.13,supine
-0.01,0,1,1.16,-2.56,0.24,5.42,-50.45,-116.82,supine
-0.01,0,1,0.98,-2.62,0.12,5.48,-50.85,-117.22,supine
-0.01,0,1,0.92,-2.56,0.24,5.38,-50.44,-116.72,supine
-0.01,0,1,0.98,-2.56,0.06,5.76,-50.66,-116.67,supine
-0.01,0,1,1.04,-2.56,0.18,5.9,-50.13,-117.33,supine
-0.01,0,1,1.1,-2.62,0.31,5.65,-50.6,-117.27,supine
-0.01,0,1,0.92,-2.56,0.24,5.69,-50.7,-117.38,supine
-0.01,0,1,0.98,-2.5,0.06,5.58,-50.7,-116.81,supine
-0.01,0,1,1.1,-2.44,0.24,5.62,-50.59,-116.88,supine
-0.01,0,1,0.92,-2.62,0.18,5.82,-50.83,-117.94,supine
-0.01,0,1,1.22,-2.56,0.31,5.64,-50.68,-117.13,supine
-0.01,0,1,0.98,-2.56,0.06,5.13,-50.87,-116.89,supine
-0.01,0,1,0.98,-2.69,0.31,5.46,-50.49,-116.27,supine
-0.01,0,1,0.92,-2.5,0.18,6.03,-50.6,-116.33,supine
-0.01,0,1,1.1,-2.44,0.24,5.93,-50.73,-117.47,supine
-0.01,0,1,1.04,-2.56,0.18,5.07,-50.38,-116.87,supine
-0.01,0,1,1.04,-2.5,0.18,5.8,-50.11,-117.36,supine
-0.01,0,1,0.92,-2.5,-0.31,5.71,-50.99,-117.5,supine
-0.01,0,1,0.92,-2.56,-0.55,5.58,-50.63,-117.49,supine
-0.01,0,1,1.28,-2.62,0.31,5.31,-50.5,-117.69,supine
-0.01,0,1,1.16,-2.75,0.18,5.6,-50.46,-117.13,supine
-0.01,0,1,1.16,-2.62,0.37,5.51,-50.7,-117.35,supine
-0.01,0,1,1.04,-2.5,0.79,5.47,-50.74,-118.23,supine
-0.01,0,1,1.16,-2.44,0.67,5.64,-50.71,-116.48,supine
-0.01,0,1,1.1,-2.56,0.31,5.16,-50.54,-116.55,supine
-0.01,0,1,0.92,-2.5,0.24,5.16,-50.7,-117.03,supine
-0.01,0,1,1.04,-2.69,0.24,4.75,-50.52,-116.78,supine
-0.01,0,1,1.04,-2.44,-0.06,6.15,-50.72,-117.09,supine
-0.01,0,1,1.1,-2.69,0.12,5.35,-50.57,-116.83,supine
-0.01,0,1,1.16,-2.62,0.24,5.68,-50.55,-117.09,supine
-0.01,0,1,1.04,-2.62,0.18,5.46,-50.27,-117.71,supine
-0.01,0,1,0.98,-2.69,0.37,4.98,-50.43,-117,supine
-0.01,0,1,1.16,-2.87,0.18,5.4,-50.02,-116.42,supine
-0.01,0,1,1.04,-2.69,0.31,5.38,-50.35,-117.16,supine
-0.01,0,1,1.04,-2.69,0.06,5.83,-50.24,-117.38,supine
-0.01,0,1,1.1,-2.62,0.18,5.59,-50.51,-116.69,supine
-0.01,0,1,1.04,-2.69,0.24,5.86,-50.44,-116.61,supine
-0.01,0,1,1.1,-2.62,0.06,5.52,-50.66,-117.38,supine
-0.01,0,1,0.85,-2.56,0,5.68,-50.65,-118.23,supine
-0.01,0,1,0.98,-2.5,0.18,5.55,-50.46,-118.09,supine
-0.01,0,1,1.04,-2.5,0.18,5.69,-50.72,-117.44,supine
-0.01,0,1,1.04,-2.69,0.12,5.53,-50.28,-116.43,supine
-0.01,0,1,1.16,-2.62,0.18,5.18,-50.74,-117,supine
-0.01,0,1,1.04,-2.62,0.24,5.71,-50.63,-116.86,supine
-0.01,0,1,1.1,-2.32,0.12,5.97,-50.68,-116.32,supine
-0.01,0,1,0.98,-2.5,0.18,5.52,-50.34,-116.87,supine
-0.01,0,1,1.04,-2.5,0.18,5.26,-50.33,-117.2,supine
-0.01,0,1,1.04,-2.56,0.12,5.43,-50.42,-117.04,supine
-0.01,0,1,1.04,-2.5,0.18,5.64,-50.38,-117.91,supine
-0.01,0,1,1.04,-2.56,0.06,5.83,-50.35,-116.93,supine
-0.01,0,1,1.1,-2.62,0.31,5.68,-50.27,-116.74,supine
-0.01,0,1,1.04,-2.56,-0.06,5.69,-50.23,-116.89,supine
-0.01,0,1,1.04,-2.62,0.24,5.42,-49.65,-117.22,supine
-0.01,0,1,0.79,-2.5,0.37,5.87,-49.94,-117.27,supine
-0.01,0,1,1.1,-2.5,0.43,5.83,-50.39,-116.19,supine
-0.01,0,1,1.04,-2.62,0.12,5.66,-50.21,-117.3,supine
-0.01,0,1,0.92,-2.56,0.31,5.26,-50.4,-116.59,supine
-0.01,0,1,1.1,-2.44,0.31,5.83,-50.38,-116.75,supine
-0.01,0,1.01,1.04,-2.56,0.12,5.83,-50.81,-116.65,supine
-0.01,0,1,0.92,-2.62,0.43,5.42,-50.61,-116.81,supine
-0.01,0,1,1.04,-2.44,0.06,5.64,-50.31,-116.97,supine
-0.01,0,1,0.92,-2.5,0.18,6.02,-50.55,-116.21,supine
-0.01,0,1,1.16,-2.44,0.24,5.68,-49.84,-117.32,supine
