ax,ay,az,gx,gy,gz,mx,my,mz,label
0.01,0.99,-0.13,1.16,-2.62,0.31,8.5,-68.93,-50.17,side
0.01,0.99,-0.13,1.16,-2.44,0.37,8.48,-68.86,-51.32,side
0.01,0.99,-0.13,1.1,-2.5,0.24,8.24,-68.76,-50.98,side
0.01,0.99,-0.13,1.04,-2.56,0.12,8.3,-69.12,-50.61,side
0.01,0.99,-0.13,1.22,-2.44,0.18,8.8,-68.93,-50.73,side
0.01,0.99,-0.13,1.1,-2.69,0.24,8.62,-69.09,-51.42,side
0.01,0.99,-0.13,1.16,-2.5,0.31,8.57,-69.01,-49.98,side
0.01,0.99,-0.13,1.22,-2.56,0.37,8.41,-68.75,-50.46,side
0.01,0.99,-0.13,1.28,-2.44,0.18,8.63,-68.23,-51.55,side
0.01,0.99,-0.13,1.22,-2.5,0.06,8.81,-68.69,-50.4,side
0.01,0.99,-0.13,1.04,-2.69,0.24,8.41,-68.41,-51.32,side
0.01,0.99,-0.13,1.04,-2.56,0.24,8.57,-69.1,-50.61,side
0.01,0.99,-0.13,1.28,-2.44,0.18,8.36,-69.2,-51.16,side
0.01,0.99,-0.13,1.22,-2.44,0.31,8.69,-69.19,-50.17,side
-0.01,-1,0.15,1.16,-2.5,0.18,7.85,17.7,-79.58,side
-0.02,-1,0.15,1.28,-2.44,0.24,7.19,17.19,-79,side
-0.02,-1,0.15,0.98,-2.44,0.24,7.7,17.26,-78.59,side
-0.01,-1,0.15,0.85,-2.5,0.24,7.6,17.71,-78.5,side
-0.02,-1,0.15,1.04,-2.56,0.18,7.7,17.83,-79.22,side
-0.01,-1,0.15,1.22,-2.44,0.24,7.65,17.72,-77.82,side
-0.01,-1,0.15,1.04,-2.5,0.31,7.42,17.36,-79.32,side
-0.02,-1,0.15,1.1,-2.32,0.31,7.21,17.68,-79.46,side
-0.02,-1,0.15,1.1,-2.44,0.31,7.89,17.6,-78.82,side
-0.02,-1,0.15,1.46,-2.38,0.37,7.03,17.52,-78.52,side
-0.02,-1,0.15,0.92,-2.38,0.31,7.17,17.57,-77.7,side
-0.01,-1,0.15,0.85,-2.26,0.24,7.46,17.79,-78.25,side
-0.01,-1,0.15,0.92,-2.38,0.18,6.92,17.5,-78.34,side
-0.02,-1,0.15,1.04,-2.44,0.18,8.04,17.91,-78.87,side
-0.02,-1,0.15,1.22,-2.5,0.24,7.86,17.52,-79.22,side
-0.02,-1,0.15,0.92,-2.5,0.31,7.24,17.83,-78.85,side
-0.02,-1,0.15,0.61,-2.5,0.37,7.73,18.27,-78.56,side
-0.02,-1,0.15,1.28,-2.5,0.12,7.36,17.48,-79.3,side
-0.01,-1,0.15,0.92,-2.32,0.24,7.58,17.64,-78.92,side
-0.02,-1,0.15,0.92,-2.44,0.24,7.46,17.55,-78.59,side
-0.02,-1,0.15,1.22,-2.5,0.31,7.32,17.59,-78.99,side
-0.01,-1,0.15,1.34,-2.44,0.43,8.22,17.85,-78.53,side
-0.02,-1,0.15,1.1,-2.38,0.18,7.67,16.96,-79.2,side
-0.01,-1,0.15,0.98,-2.5,0.18,7.65,17.96,-79.09,side
-0.02,-1,0.15,0.85,-2.5,0.18,7.48,17.43,-79.7,side
-0.02,-1,0.15,1.1,-2.62,0.31,7.76,16.85,-78.32,side
-0.02,-1,0.15,1.28,-2.5,0.24,7.76,17.08,-77.93,side
-0.01,-1,0.15,1.28,-2.69,0.18,7.6,17.38,-78.59,side
-0.02,-1,0.15,1.4,-2.5,0.18,7.62,16.99,-77.98,side
-0.02,-1,0.15,1.1,-2.69,0.24,7.32,17.19,-78.17,side
-0.02,-1,0.15,1.1,-2.56,0.31,8.07,17.77,-79.69,side
-0.02,-1,0.15,1.04,-2.56,0.24,7.53,17.3,-79.81,side
-0.02,-1,0.15,0.92,-2.62,0.12,7.86,17.26,-77.23,side
-0.01,-1,0.15,1.04,-2.56,0.18,7.28,17.15,-77.55,side
-0.02,-1,0.15,0.85,-2.62,0.31,7.04,17.86,-78.75,side
-0.02,-1,0.15,1.34,-2.69,0.18,7.2,16.85,-79.2,side
-0.01,-1,0.15,1.1,-2.75,0.24,7.26,17.15,-78.11,side
-0.02,-1,0.15,1.04,-2.56,0.24,7.13,16.99,-78.97,side
-0.02,-1,0.15,0.98,-2.56,0.24,7.58,17.5,-78.7,side
-0.01,-1,0.15,1.22,-2.62,0.12,7.23,17.44,-79.85,side
-0.01,-1,0.15,0.92,-2.56,0.18,7.7,17.59,-78.8,side
-0.01,-1,0.15,0.98,-2.69,0.18,7.95,17.72,-78.23,side
-0.01,-1,0.15,1.04,-2.5,0.31,7.76,17.55,-77.87,side
-0.01,-1,0.15,1.1,-2.5,0.18,7.43,17.03,-78.44,side
-0.02,-1,0.15,1.1,-2.5,0.18,7.82,17.09,-78.65,side
-0.02,-1,0.15,1.16,-2.44,0.24,7.54,17.85,-78.27,side
-0.02,-1,0.15,1.16,-2.62,0.24,7.41,17.42,-79.15,side
-0.02,-1,0.15,1.16,-2.44,0.24,7.82,17.53,-79.43,side
-0.02,-1,0.15,0.73,-2.44,0.55,7.6,17.63,-78.31,side
-0.01,-1,0.15,1.28,-2.69,0.31,7.58,17.99,-77.66,side
-0.02,-1,0.15,1.28,-2.5,0.24,7.39,17.8,-78.96,side
-0.01,-1,0.15,0.79,-2.62,0.18,7.48,17.88,-78.22,side
-0.02,-1,0.15,1.28,-2.5,0.31,7.26,17.2,-78.89,side
-0.02,-1,0.15,1.53,-2.62,0.12,6.96,17.98,-78.77,side
-0.02,-1,0.15,1.22,-2.44,0.31,7.02,17.99,-79.5,side
-0.01,-1,0.15,1.28,-2.56,0.24,6.86,17.94,-77.94,side
-0.01,-1,0.15,1.04,-2.56,0.24,6.82,17.74,-78.2,side
-0.01,-1,0.15,1.22,-2.56,0.12,7.53,17.88,-78.44,side
-0.01,-1,0.15,1.04,-2.56,0.18,7.09,17.6,-78.04,side
-0.02,-1,0.15,1.04,-2.62,0.43,7.06,18.05,-79.71,side
-0.02,-1,0.15,0.92,-2.56,0.24,7.2,17.55,-78.83,side
-0.02,-1,0.15,0.98,-2.75,0.24,7.3,17.49,-78.25,side
-0.02,-1,0.15,1.16,-2.75,0.24,7.32,17.85,-78.83,side
-0.02,-1,0.15,1.16,-2.69,0.24,7.42,17.25,-78.11,side
-0.01,-1,0.15,1.16,-2.81,0.31,7.29,17.55,-78.31,side
-0.02,-1,0.15,1.16,-2.62,0.24,7.37,17.86,-77.47,side
-0.01,-1,0.15,1.16,-2.62,0.12,7.19,17.47,-78.69,side
-0.02,-1,0.15,0.85,-2.56,0.18,7.46,17.7,-78.22,side
-0.02,-1,0.15,1.16,-2.62,0.06,7.65,17.66,-79.35,side
-0.01,-1,0.15,1.04,-2.5,0.24,7.53,17.64,-77.82,side
-0.02,-1,0.15,1.1,-2.69,0.31,7.17,17.58,-77.93,side
-0.02,-1,0.15,0.98,-2.62,0.31,7.24,17.18,-79.33,side
-0.02,-1,0.15,1.1,-2.5,0.12,7.89,17.58,-77.26,side
-0.01,-1,0.15,0.98,-2.5,0.37,7.5,17.19,-79.35,side
-0.02,-1,0.15,0.98,-2.62,0.24,7.56,17.79,-77.8,side
-0.01,-1,0.15,0.98,-2.5,0.31,7.4,17.66,-77.06,side
-0.02,-1,0.15,0.85,-2.81,0.43,7.52,17.59,-78.12,side
-0.01,-1,0.15,1.04,-2.62,0.37,7.46,17.03,-78.25,side
-0.01,-1,0.15,0.79,-2.62,0.06,7.29,17.46,-78.49,side
-0.02,-1,0.15,1.16,-2.62,0.18,7.03,17.68,-79.28,side
-0.02,-1,0.15,1.04,-2.5,0.18,7.46,17.59,-77.94,side
-0.01,-1,0.15,1.16,-2.5,0.24,7.52,17.58,-78.16,side
-0.02,-1,0.15,1.16,-2.69,0.12,7.76,17.86,-78.33,side
-0.02,-1,0.15,0.92,-2.5,0.24,7.75,17.25,-77.89,side
-0.01,-1,0.15,0.98,-2.62,0.24,8.34,17.85,-79.28,side
-0.01,-1,0.15,0.79,-2.44,0.24,8.09,17.93,-79.74,side
-0.02,-1,0.15,1.1,-2.5,0.18,7.91,17.55,-79.13,side
-0.02,-1,0.15,1.28,-2.69,0.18,7.35,17.57,-79.17,side
-0.02,-1,0.15,1.1,-2.5,0.31,7.51,17.86,-78.63,side
-0.01,-1,0.15,1.04,-2.5,0.31,7.31,17.32,-79.09,side
-0.01,-1,0.15,0.98,-2.56,0.24,7.25,17.87,-79.31,side
-0.01,-1,0.15,1.1,-2.56,0.18,7.43,17.35,-77.98,side
-0.01,-1,0.15,0.98,-2.56,0.24,7.57,17.47,-78.58,side
-0.01,-1,0.15,1.16,-2.5,0.18,7.81,17.99,-78.21,side
-0.01,-1,0.15,0.92,-2.5,0.24,7.59,17.69,-78.88,side
-0.02,-1,0.15,1.04,-2.5,0.31,7.19,17.99,-78.76,side
-0.02,-1,0.15,0.98,-2.5,0.49,7.4,17.43,-78.17,side
-0.02,-1,0.15,0.85,-2.5,0.31,7.9,17.14,-78.19,side
-0.02,-1,0.15,1.16,-2.62,0.18,7.2,17.48,-79.11,side
-0.02,-1,0.15,1.16,-2.56,0.18,7.12,17.55,-78.67,side
-0.02,-1,0.15,1.22,-2.5,0.18,7.58,17.99,-78.85,side
-0.02,-1,0.15,0.98,-2.44,0.18,7.51,17.54,-79.2,side
-0.02,-1,0.15,0.73,-2.44,0.18,7.75,16.85,-78.2,side
-0.01,-1,0.15,1.04,-2.5,0.18,7.84,17.6,-78.71,side
-0.01,-1,0.15,0.92,-2.56,0.24,7.32,17.44,-77.61,side
-0.02,-1,0.15,0.85,-2.5,0.31,7.9,17.48,-79.43,side
-0.01,-1,0.15,0.92,-2.44,0.24,7.54,17.59,-77.91,side
-0.01,-1,0.15,0.98,-2.5,0.31,7.18,17.55,-78.77,side
-0.01,-1,0.15,1.04,-2.56,0.18,7.13,17.63,-78.17,side
-0.01,-1,0.16,0.98,-2.69,0.18,7.69,18.04,-79.44,side
-0.02,-1,0.15,0.98,-2.44,0.37,7.69,17.75,-79.54,side
-0.02,-1,0.15,0.98,-2.5,0.06,7.18,17.82,-78.2,side
-0.02,-1,0.15,1.1,-2.56,0.18,7.91,16.6,-78.2,side
-0.02,-1,0.15,0.85,-2.38,0.18,7.4,18.15,-77.45,side
-0.02,-1,0.15,0.92,-2.5,0.12,7.28,17.59,-79.3,side
-0.01,-1,0.15,0.85,-2.38,0.18,7.17,17.87,-78.94,side
-0.02,-1,0.15,1.16,-2.38,0.12,7.67,17.91,-77.86,side
-0.02,-1,0.15,1.04,-2.38,0.12,7.46,17.72,-79.43,side
-0.02,-1,0.15,1.22,-2.5,0.18,7.63,17.07,-77.87,side
-0.01,-1,0.15,1.16,-2.38,0.18,7.5,17.46,-78.22,side
-0.02,-1,0.15,1.22,-2.32,0.18,7.63,18.09,-79.42,side
-0.02,-1,0.15,1.16,-2.5,0.18,7.42,18.03,-78.55,side
-0.01,-1,0.15,1.16,-2.5,0.18,7.48,17.86,-79.02,side
-0.01,-1,0.15,1.16,-2.38,0.24,6.97,18.12,-78.49,side
-0.02,-1,0.15,1.1,-2.56,0.24,7.37,17.87,-78.03,side
-0.01,-1,0.15,1.22,-2.69,0.24,7.01,17.54,-79.5,side
-0.01,-1,0.15,0.98,-2.44,0.24,7.37,17.55,-79.04,side
-0.02,-1,0.15,0.98,-2.5,0.31,7.59,17.94,-78.97,side
-0.01,-1,0.15,0.85,-2.56,0.18,7.24,17.92,-78.94,side
-0.02,-1,0.15,0.85,-2.38,0.18,7.62,18.18,-77.34,side
-0.01,-1,0.15,1.04,-2.62,0.31,8.12,17.35,-78.65,side
-0.02,-1,0.15,0.92,-2.56,0.18,7.35,17.7,-78.8,side
-0.01,-1,0.15,1.28,-2.56,0.18,7.4,17.05,-78.52,side
-0.02,-1,0.15,0.92,-2.5,0.24,8.08,17.9,-78.83,side
-0.02,-1,0.15,1.1,-2.38,0.18,7.97,17.48,-79.42,side
-0.02,-1,0.15,0.92,-2.38,0.24,7.43,17.66,-77.77,side
-0.02,-1,0.15,1.1,-2.38,0.12,7.59,18.12,-79.41,side
-0.01,-1,0.15,1.22,-2.44,0.12,7.52,18.16,-78.91,side
-0.02,-1,0.15,1.16,-2.38,0.31,7.31,17.31,-78.75,side
-0.01,-1,0.15,1.1,-2.56,0.12,7.09,17.7,-79.32,side
-0.02,-1,0.15,1.16,-2.56,0.12,7.2,17.71,-79.68,side
-0.01,-1,0.15,1.04,-2.44,0.18,7.35,17.36,-78.69,side
-0.02,-1,0.15,1.04,-2.5,0.24,7.32,18.07,-79.36,side
-0.02,-1,0.15,1.04,-2.44,0.18,7.92,18.03,-77.4,side
-0.02,-1,0.15,1.16,-2.56,0.24,7.2,17.63,-77.87,side
-0.02,-1,0.15,0.92,-2.56,0.24,7.63,18.25,-78.66,side
-0.01,-1,0.15,1.28,-2.69,0.12,6.98,18.04,-79.35,side
-0.01,-1,0.15,0.85,-2.62,0.24,7.26,17.77,-78.23,side
-0.02,-1,0.15,1.04,-2.5,0.24,7.25,18.1,-78.58,side
-0.01,-1,0.15,1.22,-2.5,0.24,7.57,18.09,-78,side
-0.01,-1,0.15,0.92,-2.44,0.18,7.65,17.94,-78.22,side
-0.02,-1,0.15,0.98,-2.44,0.24,7.79,17.77,-77.95,side
-0.02,-1,0.15,1.22,-2.62,0.06,7.89,17.59,-79.5,side
-0.02,-1,0.15,1.04,-2.56,0.18,7.32,17.66,-78.92,side
-0.02,-1,0.15,0.92,-2.44,0.12,7.71,18.02,-78.78,side
-0.02,-1,0.15,0.98,-2.5,0.12,7.65,17.99,-77.58,side
-0.02,-1,0.15,0.85,-2.5,0.24,7.56,17.9,-79.68,side
-0.02,-1,0.15,0.92,-2.5,0.18,7.51,17.59,-78.47,side
-0.02,-1,0.15,0.92,-2.44,0.12,7.45,17.66,-78.43,side
-0.01,-1,0.15,0.92,-2.5,0.18,7.41,18.07,-78.3,side
-0.02,-1,0.15,0.98,-2.5,0.24,7.34,17.65,-79.15,side
-0.01,-1,0.15,1.28,-2.62,0.24,7.79,18.21,-79.13,side
-0.02,-1,0.15,1.1,-2.38,0.06,7.39,17.2,-79.2,side
-0.01,-1,0.15,1.1,-2.44,0.24,7.82,17.8,-78.52,side
-0.02,-1,0.15,0.98,-2.56,0.06,7.79,18.08,-79.06,side
-0.02,-1,0.15,0.85,-2.5,0.12,7.86,18.04,-78.77,side
-0.01,-1,0.15,0.98,-2.5,0.12,7.52,17.79,-78.48,side
-0.02,-1,0.15,0.92,-2.62,0.18,7.7,17.52,-78.56,side
-0.01,-1,0.15,0.92,-2.56,0.31,7.75,18.01,-78.83,side
-0.01,-1,0.15,0.98,-2.44,0.24,7.52,17.49,-77.73,side
-0.01,-1,0.15,0.98,-2.5,0.12,7.43,17.72,-78.11,side
-0.01,-1,0.15,0.92,-2.56,0.12,7.25,18.25,-79.39,side
-0.01,-1,0.15,1.16,-2.56,0.06,7.67,18.1,-78.71,side
-0.02,-1,0.15,1.28,-2.38,0.12,7.6,17.64,-79.09,side
-0.01,-1,0.15,1.34,-2.44,-0.12,7.14,17.93,-78.91,side
-0.02,-1,0.15,1.28,-2.56,0.06,7.53,18.02,-78.81,side
-0.01,-1,0.15,0.85,-2.62,0.18,7.51,18.09,-78.7,side
-0.01,-1,0.15,1.16,-2.44,0.18,7.73,17.31,-77.84,side
-0.01,-1,0.15,1.04,-2.56,0.12,7.41,18.68,-78.32,side
-0.01,-1,0.15,0.98,-2.56,0.24,7.28,17.98,-78.45,side
-0.01,-1,0.15,0.92,-2.5,0.06,7.2,17.91,-78.05,side
-0.01,-1,0.15,0.92,-2.44,0.24,7.85,18.51,-78.82,side
-0.02,-1,0.15,1.04,-2.56,0.18,7.4,17.44,-78.78,side
-0.01,-1,0.15,1.1,-2.5,0.24,7.28,18.14,-77.86,side
-0.02,-1,0.15,1.1,-2.44,0.12,7.51,17.98,-78.42,side
-0.02,-1,0.15,0.92,-2.5,0.18,7.17,18.08,-79.48,side
-0.01,-1,0.15,0.67,-2.44,0.31,7.75,18.27,-78.61,side
-0.02,-1,0.15,0.67,-2.44,0.24,7.41,18.07,-78.71,side
-0.02,-1,0.15,0.79,-2.5,0.24,7.51,17.96,-77.56,side
-0.02,-1,0.15,1.04,-2.44,0.24,7.52,17.99,-77.93,side
-0.02,-1,0.15,0.85,-2.56,0.18,7.9,18.15,-78.61,side
-0.02,-1,0.15,0.98,-2.56,0.12,7.82,18.19,-79.27,side
-0.01,-1,0.15,0.85,-2.5,0.24,7.86,18.4,-78.64,side
-0.02,-1,0.15,1.04,-2.5,0.06,7.48,17.79,-79.92,side
-0.01,-1,0.15,1.16,-2.5,0.12,7.45,17.7,-77.92,side
-0.02,-1,0.15,1.04,-2.44,0.12,7.82,18.05,-78.65,side
-0.02,-1,0.15,1.1,-2.44,0.12,7.53,17.96,-79.36,side
-0.01,-1,0.15,1.1,-2.5,0.12,7.97,17.42,-77.67,side
-0.02,-1,0.15,0.92,-2.56,0.12,7.25,17.48,-77.87,side
-0.02,-1,0.15,0.79,-2.62,0.12,7.07,17.9,-78.54,side
-0.02,-1,0.16,0.67,-2.5,0.31,7.34,18.24,-78.55,side
-0.01,-1,0.15,1.22,-2.62,0.24,7.2,18.27,-78.88,side
-0.01,-1,0.15,0.92,-2.56,0.18,7.48,17.72,-78.06,side
-0.01,-1,0.15,1.22,-2.5,0.18,7.26,17.81,-79.44,side
-0.02,-1,0.15,1.1,-2.44,0.18,7.41,18.04,-78.7,side
-0.02,-1,0.15,1.04,-2.5,0.12,6.86,17.65,-79.36,side
-0.02,-1,0.15,0.85,-2.5,0.12,7.32,17.96,-78.93,side
-0.02,-1,0.15,1.04,-2.5,0.31,7.82,17.77,-78.69,side
-0.02,-1,0.15,0.85,-2.44,0.24,7.02,17.94,-78.48,side
-0.01,-1,0.15,0.85,-2.38,0.12,7.35,18.05,-78.16,side
-0.02,-1,0.15,1.34,-2.38,0.12,7.42,17.94,-78.97,side
-0.02,-1,0.15,1.1,-2.38,0.18,7.89,18.37,-79.32,side
-0.01,-1,0.15,1.04,-2.5,0.18,7.63,18.03,-78.32,side
-0.02,-1,0.15,1.04,-2.38,0.24,7.47,18.16,-79.48,side
-0.01,-1,0.15,0.79,-2.56,0.18,8.3,17.93,-79.55,side
-0.02,-1,0.15,1.04,-2.5,0.24,7.47,17.92,-79.14,side
-0.01,-1,0.15,0.98,-2.38,0.06,7.36,18.31,-78.76,side
-0.02,-1,0.15,1.04,-2.5,0.12,7.28,18.26,-78.53,side
-0.02,-1,0.15,1.04,-2.38,0.06,7.68,18.74,-79.1,side
-0.02,-1,0.15,1.04,-2.56,0.18,7.3,17.86,-78.98,side
-0.01,-1,0.15,0.92,-2.5,0.24,7.24,17.96,-79.17,side
-0.02,-1,0.15,1.16,-2.62,0.18,7.4,17.54,-78.74,side
-0.01,-1,0.15,1.1,-2.44,0.31,7.53,17.86,-78.23,side
-0.02,-1,0.15,1.28,-2.44,0.37,7.54,18.32,-78.44,side
-0.01,-1,0.15,0.98,-2.62,0.24,7.52,18.27,-77.34,side
-0.02,-1,0.15,1.04,-2.44,0.06,7.24,17.93,-77.97,side
-0.01,-1,0.15,1.22,-2.38,0.24,7.28,18.08,-77.26,side
-0.01,-1,0.15,1.28,-2.56,0.18,7.53,18.03,-78.45,side
-0.01,-1,0.15,0.98,-2.32,0.24,7.5,17.59,-78.34,side
-0.01,-1,0.15,0.85,-2.44,0.24,8.01,18.16,-79.8,side
-0.01,-1,0.15,0.92,-2.38,0.24,7.85,18.27,-78.19,side
-0.01,-1,0.15,0.92,-2.44,0.24,7.57,18.26,-79.36,side
-0.01,-1,0.15,0.98,-2.32,0.18,7.81,18.05,-78.56,side
-0.01,-1,0.15,0.92,-2.5,0.24,7.93,18.29,-78.58,side
-0.02,-1,0.15,0.98,-2.38,0.31,7.47,17.87,-78.1,side
-0.02,-1,0.15,0.98,-2.5,0.12,7.98,18.01,-78.63,side
-0.01,-1,0.15,0.92,-2.56,0.24,7.45,18.05,-79.17,side
-0.01,-1,0.15,0.92,-2.56,0.24,7.91,17.96,-78.86,side
-0.02,-1,0.15,1.1,-2.56,0,7.2,17.74,-77.69,side
-0.02,-1,0.15,0.79,-2.32,0.31,7.39,17.43,-78.8,side
-0.01,-1,0.15,0.85,-2.5,0.31,7.5,17.68,-77.89,side
-0.02,-1,0.15,0.92,-2.44,0.18,7.29,17.05,-78.72,side
-0.01,-1,0.15,0.98,-2.2,0.12,7.41,17.93,-77.31,side
-0.02,-1,0.15,1.1,-2.5,0.31,7.43,17.63,-78.38,side
-0.01,-1,0.15,0.85,-2.32,0.18,7.19,17.19,-78.75,side
-0.02,-1,0.15,0.79,-2.5,0.18,7.08,17.63,-78.82,side
-0.01,-1,0.15,0.98,-2.44,0.37,7.34,17.81,-79.08,side
-0.02,-1,0.15,0.92,-2.5,0.24,7.32,18.04,-78.7,side
-0.01,-1,0.15,1.22,-2.38,0.18,7.13,18.08,-79.05,side
-0.02,-1,0.15,1.04,-2.44,0.12,7.26,17.97,-77.84,side
-0.02,-1,0.15,0.92,-2.44,0.31,7.75,17.55,-78.66,side
-0.01,-1,0.15,1.4,-2.56,0.12,7.45,17.91,-79.25,side
-0.02,-1,0.15,1.04,-2.44,0.12,7.3,18.23,-79.38,side
-0.02,-1,0.15,1.1,-2.5,0.18,7.51,18.03,-78.39,side
-0.02,-1,0.15,1.34,-2.5,0.18,7.24,18.31,-78.55,side
-0.02,-1,0.15,1.04,-2.5,0.31,7.79,17.7,-78.63,side
-0.02,-1,0.15,0.92,-2.38,0.06,7.36,17.88,-79.75,side
-0.02,-1,0.15,0.92,-2.56,0.37,7.08,17.64,-77.71,side
-0.01,-1.03,0.15,1.04,-2.44,0.37,7.86,17.27,-78.45,side
-0.01,-1,0.15,1.28,-2.38,0.24,7.36,17.69,-77.69,side
-0.01,-1,0.15,1.16,-2.5,0.24,7.89,17.64,-78.02,side
-0.02,-1,0.15,0.92,-2.5,0.31,7.73,17.79,-79.15,side
-0.01,-1,0.15,0.85,-2.5,0.31,7.87,17.65,-78.54,side
-0.01,-1,0.15,0.92,-2.38,0.18,6.97,17.79,-78.72,side
-0.01,-1,0.15,1.16,-2.44,0.37,7.74,17.69,-78.26,side
-0.02,-1,0.15,1.1,-2.32,0.12,7.15,17.72,-78.65,side
-0.02,-1,0.15,0.98,-2.44,0.18,7.17,17.92,-78.94,side
-0.02,-1,0.15,1.1,-2.44,0.24,7.45,17.6,-78.69,side
-0.02,-1,0.15,0.85,-2.5,0.12,7.12,17.57,-77.99,side
-0.02,-1,0.15,0.98,-2.62,0.12,7.8,17.38,-78.53,side
-0.02,-1,0.15,0.98,-2.44,0.12,7.64,18.18,-79.14,side
-0.02,-1,0.15,0.85,-2.56,0.31,7.56,17.85,-78.31,side
-0.01,-1,0.15,0.85,-2.38,0.24,7.57,17.97,-78.63,side
-0.01,-1,0.15,1.04,-2.44,0.12,7.19,17.64,-78.37,side
-0.02,-1,0.15,0.92,-2.38,0.12,6.77,17.76,-78.64,side
-0.01,-1,0.15,1.1,-2.5,0.24,7.3,17.87,-78.71,side
-0.01,-1,0.15,1.04,-2.56,0.18,7.28,18.18,-79.11,side
-0.02,-1,0.15,1.04,-2.5,0.24,7.25,17.75,-78.63,side
-0.02,-1,0.15,0.98,-2.44,0.18,6.88,17.38,-78.66,side
-0.02,-1,0.15,1.04,-2.5,0.18,7.42,17.72,-79.15,side
-0.02,-1,0.15,1.16,-2.44,0.12,7.19,17.53,-78.28,side
-0.01,-1,0.15,0.98,-2.56,0.24,7.56,17.87,-79.3,side
-0.02,-1,0.15,0.92,-2.5,0.18,7.41,17.76,-77.87,side
-0.01,-1,0.15,0.92,-2.38,0.24,7.58,17.8,-79.7,side
-0.02,-1,0.15,1.22,-2.56,0.24,7.29,17.07,-78.89,side
-0.01,-1,0.15,1.16,-2.5,0.06,7.23,17.92,-78.5,side
-0.02,-1,0.15,1.34,-2.69,0.18,6.59,18.04,-79.92,side
-0.02,-1,0.15,1.16,-2.44,0.24,7.34,17.25,-79.09,side
-0.02,-1,0.15,0.55,-2.5,0.37,7.42,17.55,-78.72,side
-0.02,-1,0.15,1.1,-2.38,0.18,7.35,17.8,-78.66,side
-0.02,-1,0.15,1.04,-2.5,0.12,7.13,17.63,-79.58,side
-0.01,-1,0.15,1.28,-2.32,0.18,7.63,17.36,-78.31,side
-0.02,-1,0.15,1.16,-2.38,0.12,7.7,17.98,-77.6,side
-0.02,-1,0.15,1.1,-2.56,0.18,8.06,17.11,-78.43,side
-0.02,-1,0.15,1.04,-2.62,0.06,7.39,18.02,-78.97,side
-0.01,-1,0.15,0.92,-2.5,0.12,7.73,17.85,-79.71,side
-0.01,-1,0.15,0.98,-2.56,0.12,7.04,17.75,-78.39,side
-0.01,-1,0.15,1.16,-2.32,0.24,7.04,17.63,-79.14,side
-0.01,-1,0.15,1.34,-2.38,0.24,8.12,17.38,-78.39,side
-0.02,-1,0.15,0.85,-2.5,0.24,7.48,17.54,-78.74,side
-0.01,-1,0.15,1.1,-2.44,0.24,7.71,17.77,-78.97,side
-0.02,-1,0.15,0.73,-2.38,0.43,7.08,17.61,-78.87,side
-0.02,-1,0.15,0.98,-2.5,0.18,7.37,17.72,-77.89,side
-0.02,-1,0.15,0.98,-2.5,0.31,7.68,17.49,-79.28,side
-0.02,-1,0.15,1.04,-2.5,0.18,7.41,17.35,-78.96,side
-0.02,-1,0.15,0.85,-2.56,0.31,6.95,17.52,-79.46,side
-0.02,-1,0.15,0.55,-2.5,0.24,7.7,17.63,-79.63,side
-0.02,-1,0.15,0.85,-2.62,0.24,7.24,17.6,-79.1,side
-0.01,-1,0.15,0.92,-2.69,0.24,6.92,17.75,-79.08,side
-0.01,-1,0.15,0.92,-2.44,0.24,7.7,17.58,-78.83,side
-0.02,-1,0.16,1.22,-2.56,0.18,7.48,17.69,-78.53,side
-0.01,-1,0.15,1.16,-2.56,0.18,7.59,18.14,-79.3,side
-0.01,-1,0.15,1.16,-2.56,0.18,7.85,18.21,-79.72,side
-0.01,-1,0.16,1.04,-2.56,0.24,7.39,18.03,-78.63,side
-0.02,-1,0.15,1.53,-2.32,0.18,7.54,17.71,-78.87,side
-0.01,-1,0.15,1.04,-2.5,0.24,7.56,17.83,-78.11,side
-0.02,-1,0.15,1.04,-2.38,0.12,6.84,17.57,-79.26,side
-0.02,-1,0.15,1.04,-2.5,0.18,6.86,17.55,-78.22,side
-0.01,-1,0.15,1.22,-2.5,0.18,7.07,17.92,-78.27,side
-0.01,-1,0.15,1.1,-2.56,0.31,7.57,17.98,-78.77,side
-0.02,-1,0.16,1.04,-2.56,0.24,6.76,17.49,-78.28,side
-0.01,-1,0.15,0.98,-2.5,0.18,7.04,17.97,-79.55,side
-0.02,-1,0.15,1.16,-2.62,0.18,7.57,17.99,-78.66,side
-0.02,-1,0.15,1.04,-2.62,0.06,7.37,17.43,-79.42,side
-0.02,-1,0.15,1.04,-2.56,0.24,7.08,17.18,-78.98,side
-0.01,-1,0.15,1.16,-2.56,0.18,7.92,17.33,-78.7,side
-0.02,-1,0.15,1.1,-2.44,0,7.17,17.68,-78.8,side
-0.01,-1,0.15,1.16,-2.44,0.12,7.82,17.46,-79.96,side
-0.01,-1,0.15,0.85,-2.38,0.24,7.46,17.86,-79.22,side
-0.02,-1,0.16,0.79,-2.44,0.24,7.57,17.5,-78.31,side
-0.01,-1,0.15,0.98,-2.5,0.12,7.17,17.92,-78.3,side
-0.01,-1,0.15,0.98,-2.32,0.06,7.52,17.58,-79.82,side
-0.02,-1,0.16,0.79,-2.38,0.43,7.31,17.61,-78.91,side
-0.01,-1,0.15,1.04,-2.62,0.12,7.09,17.24,-79.54,side
