ax,ay,az,gx,gy,gz,mx,my,mz,label
-0.52,0.8,0.28,2.26,-5.43,-3.11,-22.38,-88.88,-61.61,unknown
-0.52,0.82,0.28,2.01,-5.92,-3.85,-21.67,-89.11,-60.84,unknown
-0.52,0.81,0.27,2.87,-7.2,-2.5,-21.91,-90.15,-60.89,unknown
-0.52,0.8,0.27,2.56,-6.29,-3.36,-21.18,-89.78,-60.93,unknown
-0.52,0.81,0.27,2.26,-7.32,-7.14,-20.87,-90.39,-60.21,unknown
-0.51,0.82,0.27,4.27,-10.5,-6.41,-19.56,-91.03,-60.52,unknown
-0.51,0.82,0.27,2.87,-9.58,-2.08,-19.34,-91.48,-60.5,unknown
-0.51,0.82,0.26,5.37,-9.16,-3.23,-19.35,-92.1,-60.83,unknown
-0.51,0.82,0.27,3.97,-7.93,-3.97,-18.46,-91.97,-60.63,unknown
-0.5,0.82,0.26,0.31,-6.84,-11.78,-18.02,-92.9,-60.34,unknown
-0.5,0.83,0.26,-0.98,-8.54,-16.54,-16.92,-93.88,-59.72,unknown
-0.48,0.85,0.26,1.1,-9.16,-10.31,-15.87,-94.32,-58.45,unknown
-0.48,0.85,0.25,4.52,-7.69,-1.46,-15.25,-95.24,-58.22,unknown
-0.48,0.84,0.25,5.74,-8.73,1.83,-15.66,-94.78,-58.57,unknown
-0.51,0.83,0.27,6.47,-14.47,-7.81,-15.58,-95.1,-59.5,unknown
-0.49,0.83,0.25,3.85,-10.93,-5.86,-14.9,-96.28,-58.39,unknown
-0.47,0.85,0.25,0.85,-6.53,-8.73,-13.78,-96.3,-58.02,unknown
-0.46,0.86,0.25,-1.53,-3.17,-10.68,-12.61,-95.89,-57.21,unknown
-0.46,0.86,0.25,1.1,-3.42,-1.53,-13.1,-96.47,-56.97,unknown
-0.46,0.86,0.25,2.14,-4.39,0.85,-13.01,-96.5,-57.06,unknown
-0.47,0.85,0.25,2.32,-5.55,-1.95,-13.42,-96.58,-56.43,unknown
-0.45,0.85,0.25,1.65,-5.92,-4.58,-12.72,-97.3,-57.4,unknown
-0.45,0.86,0.24,-1.77,-2.62,-6.47,-11.56,-96.75,-58,unknown
-0.44,0.86,0.25,-1.71,-3.97,-7.39,-10.91,-97.24,-56.68,unknown
-0.45,0.86,0.24,-1.83,-5.49,-12.76,-9.74,-98.14,-56.3,unknown
-0.46,0.87,0.24,-7.51,-5.98,-19.96,-7.74,-98.45,-55.81,unknown
-0.41,0.89,0.22,-19.96,-4.03,-14.28,-6.18,-98.89,-52.54,unknown
-0.4,0.91,0.21,4.58,-8.18,-4.52,-5.29,-99.45,-51.72,unknown
-0.4,0.9,0.21,13.06,-7.45,4.64,-5.2,-99.84,-52.82,unknown
-0.41,0.88,0.23,13.61,-5.07,4.03,-5.97,-99.72,-53.44,unknown
-0.41,0.88,0.23,3.66,-5.07,2.2,-6.32,-99.17,-54.21,unknown
-0.41,0.89,0.24,4.64,-8.85,2.5,-6.49,-99.6,-55.22,unknown
-0.42,0.88,0.23,3.05,-10.38,7.32,-6.3,-100.04,-55.2,unknown
-0.43,0.88,0.23,12.82,-8.36,6.41,-6.96,-100.16,-56.31,unknown
-0.46,0.85,0.24,9.95,-13,2.08,-7.42,-100.02,-55.79,unknown
-0.47,0.85,0.25,3.11,-6.04,4.21,-7.73,-99.4,-57.52,unknown
-0.44,0.87,0.23,0.18,-6.23,-3.17,-7.15,-100.37,-56.88,unknown
-0.44,0.88,0.23,0.31,-4.88,-6.47,-6.99,-99.96,-56.93,unknown
-0.42,0.88,0.23,0.31,-6.77,-10.44,-5.55,-100.79,-56.02,unknown
-0.42,0.88,0.23,-0.67,-6.59,-3.36,-5.49,-101.14,-55.75,unknown
-0.41,0.89,0.23,7.08,-9.7,-2.81,-4.58,-101.76,-56.64,unknown
-0.42,0.88,0.23,5.74,-9.09,0.85,-4.65,-101.75,-57.43,unknown
-0.42,0.88,0.23,3.36,-8,-1.1,-4.38,-102,-56.05,unknown
-0.42,0.88,0.23,2.38,-7.39,-3.05,-3.83,-102.06,-56.49,unknown
-0.41,0.88,0.23,-0.79,-8.3,-1.28,-3.34,-102.82,-57.19,unknown
-0.38,0.9,0.22,8.91,-12.76,-1.71,-2.88,-102.82,-57.82,unknown
-0.42,0.88,0.22,6.9,-12.33,3.85,-2.45,-102.89,-57.47,unknown
-0.43,0.87,0.23,2.87,-7.45,0.37,-2.44,-103.05,-58.01,unknown
-0.42,0.88,0.23,-8,-4.76,0.79,-2.19,-103.17,-58.35,unknown
-0.42,0.88,0.22,0.49,-6.1,-0.37,-2.37,-103.38,-57.46,unknown
-0.42,0.88,0.22,0.18,-5.43,0.73,-2.59,-103.31,-56.93,unknown
-0.43,0.87,0.23,-2.38,-5.86,-2.62,-2.09,-103.12,-56.63,unknown
-0.42,0.89,0.21,-6.1,-8.3,-3.91,-1.54,-103.34,-56.45,unknown
-0.42,0.88,0.21,4.52,-13.55,-4.58,-0.67,-104.3,-55.97,unknown
-0.42,0.89,0.19,0.85,-12.27,3.78,-1.14,-104.09,-54.74,unknown
-0.43,0.88,0.19,6.29,-8.48,3.11,-1.39,-104.17,-55.57,unknown
-0.43,0.88,0.2,4.09,-9.03,0.61,-1,-104.61,-55.66,unknown
-0.43,0.88,0.19,7.14,-9.09,-3.17,-0.24,-104.03,-56.48,unknown
-0.43,0.89,0.2,9.16,-6.65,-1.16,-0.29,-104.99,-57.96,unknown
-0.43,0.88,0.21,4.15,-3.23,0.85,-0.27,-104.31,-58.91,unknown
-0.42,0.89,0.21,3.91,-3.78,-0.85,-0.16,-105.05,-59.01,unknown
-0.42,0.89,0.21,1.71,-6.96,-0.06,0.52,-104.72,-58.78,unknown
-0.43,0.88,0.2,-0.12,-3.91,2.32,0.1,-105.37,-58.9,unknown
-0.43,0.88,0.21,1.95,-1.53,4.21,-0.54,-104.35,-58.81,unknown
-0.43,0.88,0.21,3.3,-3.48,3.97,-0.65,-104.9,-58.33,unknown
-0.44,0.87,0.21,4.03,-2.87,3.17,-1.11,-104.63,-59.62,unknown
-0.44,0.87,0.22,3.3,-2.08,2.56,-1.72,-104.8,-59.86,unknown
-0.44,0.87,0.22,1.89,-2.2,3.97,-1.79,-104.33,-59.45,unknown
-0.44,0.89,0.21,10.44,-5.25,8.61,-1.16,-103.96,-59.83,unknown
-0.46,0.86,0.23,16.54,-7.93,25.09,-4.08,-104.17,-60.64,unknown
-0.47,0.86,0.24,9.09,-9.4,25.57,-6.4,-102.43,-62.79,unknown
-0.51,0.83,0.22,-2.08,-3.6,18.55,-7.74,-103.33,-63.24,unknown
-0.51,0.82,0.23,-0.43,3.36,4.64,-8.91,-103.43,-62.65,unknown
-0.52,0.82,0.23,1.22,-0.37,3.3,-9.18,-102.93,-62.39,unknown
-0.52,0.83,0.23,0.92,-1.16,3.23,-9.31,-102.6,-64.22,unknown
-0.52,0.82,0.23,1.77,-0.92,6.16,-10.22,-102.64,-64.16,unknown
-0.53,0.82,0.24,2.44,-1.34,6.84,-9.9,-102.51,-63.4,unknown
-0.53,0.82,0.24,0.73,-1.4,6.9,-11.17,-102.39,-63.22,unknown
-0.54,0.81,0.23,1.71,-3.11,5.07,-11.5,-102.08,-62.89,unknown
-0.54,0.81,0.24,2.62,-0.12,6.71,-12.11,-101.37,-64.66,unknown
-0.55,0.8,0.23,3.11,-0.24,7.93,-12.85,-101.37,-64.16,unknown
-0.55,0.79,0.24,2.38,0,7.14,-13.23,-100.63,-64.12,unknown
-0.55,0.8,0.25,2.32,-0.12,4.33,-14.36,-100.54,-64.17,unknown
-0.56,0.79,0.25,2.44,0.12,4.82,-14.28,-100.1,-65.05,unknown
-0.57,0.79,0.25,0.55,0.49,1.53,-14.31,-100.24,-64.11,unknown
-0.56,0.79,0.25,-0.06,0.98,-2.08,-14.44,-101.27,-64.2,unknown
-0.56,0.79,0.25,0.06,1.04,-0.37,-14.09,-100.59,-64.22,unknown
-0.55,0.8,0.24,-6.65,10.62,-3.05,-14.62,-100.83,-63.43,unknown
-0.55,0.8,0.26,-3.85,10.31,-2.2,-13.84,-100.48,-64.42,unknown
-0.55,0.8,0.26,1.16,-1.77,4.88,-14.25,-100.39,-65.22,unknown
-0.56,0.79,0.25,3.54,-3.97,9.16,-14.86,-99.44,-64.39,unknown
-0.56,0.79,0.25,0.92,-0.79,16.11,-16.06,-99.18,-64.62,unknown
-0.57,0.78,0.26,-3.11,3.42,16.48,-17.2,-99.12,-65.54,unknown
-0.61,0.75,0.25,-0.73,2.81,14.16,-18.74,-97.95,-64,unknown
-0.59,0.76,0.26,0.73,3.97,10.93,-19.73,-97.97,-65.69,unknown
-0.6,0.75,0.26,0.92,2.44,3.66,-20.28,-97.57,-65.22,unknown
-0.6,0.76,0.27,0.43,1.1,-0.49,-19.91,-96.91,-64.55,unknown
-0.6,0.76,0.27,0.49,-0.49,-0.61,-20.04,-96.83,-65.56,unknown
-0.59,0.76,0.26,0.55,-0.06,1.77,-20.37,-96.94,-65.84,unknown
-0.59,0.76,0.27,-0.18,3.91,-2.56,-19.7,-97.17,-65.99,unknown
-0.59,0.76,0.27,-0.61,4.15,-0.92,-19.87,-96.84,-64.5,unknown
-0.59,0.77,0.27,-2.44,11.23,-2.38,-19.18,-96.37,-65.41,unknown
-0.58,0.77,0.29,-4.64,17.4,-3.23,-19.45,-96.14,-65.88,unknown
-0.57,0.77,0.3,-13.12,13.61,1.16,-19.3,-96.48,-66.06,unknown
-0.57,0.77,0.29,-5.19,4.88,8.12,-19.75,-95.84,-64.38,unknown
-0.58,0.77,0.28,-0.67,-0.49,6.47,-21.19,-95.62,-64.94,unknown
-0.58,0.77,0.28,0.55,-1.04,0.67,-20.97,-95.57,-64.11,unknown
-0.58,0.77,0.28,0.49,-1.16,0,-20.28,-95.29,-63.95,unknown
-0.58,0.77,0.28,0.67,-2.32,3.3,-20.76,-95.39,-64.7,unknown
-0.59,0.76,0.28,0.61,-2.44,5.07,-21.17,-94.52,-64.64,unknown
-0.59,0.76,0.28,0.24,0.18,2.81,-21.25,-94.81,-65.09,unknown
-0.59,0.76,0.28,0.43,0.79,-0.73,-21.26,-94.69,-65.36,unknown
-0.59,0.76,0.28,0.73,-1.28,0.49,-21.03,-94.65,-65.11,unknown
-0.59,0.76,0.28,0.92,-1.22,1.04,-21.5,-94.2,-64.86,unknown
-0.58,0.76,0.28,0.55,-1.22,-1.65,-21.79,-94.89,-65.6,unknown
-0.58,0.77,0.28,3.54,-0.85,-3.23,-21.33,-95.1,-65.32,unknown
-0.58,0.76,0.28,-2.75,1.34,-0.31,-20.98,-94.49,-64.95,unknown
-0.58,0.77,0.28,-2.62,2.56,0.67,-20.69,-94.56,-65.52,unknown
-0.58,0.77,0.28,-4.09,4.33,-0.61,-20.98,-94.78,-65.56,unknown
-0.58,0.77,0.28,-3.42,3.72,0.06,-21.24,-94.62,-64.79,unknown
-0.57,0.78,0.28,-4.03,5.31,-2.38,-21.4,-94.47,-65.45,unknown
-0.58,0.78,0.26,-6.96,9.77,-0.49,-21.73,-93.98,-64.06,unknown
-0.56,0.78,0.29,-10.5,12.7,1.28,-21.23,-92.91,-64.76,unknown
-0.57,0.78,0.27,-7.87,7.87,0.85,-22.09,-92.66,-63.12,unknown
-0.56,0.78,0.29,-3.78,4.09,-0.12,-22.07,-92.25,-63.11,unknown
-0.56,0.78,0.28,-2.14,1.34,-1.04,-21.62,-92.8,-63.13,unknown
-0.55,0.78,0.28,-2.38,1.28,-3.72,-21.67,-92.5,-61.95,unknown
-0.55,0.79,0.28,-3.11,0.55,-5.86,-21.17,-92.43,-63,unknown
-0.54,0.8,0.28,-1.16,-0.85,-4.7,-21.24,-92.05,-62.37,unknown
-0.54,0.8,0.28,0.24,-2.01,0,-20.89,-92.74,-63.17,unknown
-0.54,0.79,0.28,-0.24,-1.16,-1.89,-21.13,-92.36,-62.35,unknown
-0.54,0.8,0.28,0,-2.14,-1.46,-21.36,-92.97,-60.85,unknown
-0.54,0.8,0.28,0.67,-3.17,-0.92,-21,-92.94,-61.65,unknown
-0.54,0.8,0.28,1.22,-2.2,1.16,-20.63,-92.74,-62.61,unknown
-0.54,0.79,0.28,1.28,-1.4,0.98,-21.35,-92.54,-61.84,unknown
-0.53,0.8,0.28,0.73,-1.89,-0.55,-21,-92.9,-61.73,unknown
-0.53,0.8,0.28,1.46,-3.11,-0.06,-21.4,-92.81,-62.83,unknown
-0.54,0.8,0.28,1.59,-2.56,2.14,-21.15,-93.07,-61.27,unknown
-0.54,0.79,0.28,0.18,-2.14,-1.34,-20.98,-92.41,-62.16,unknown
-0.53,0.8,0.28,-2.2,-0.61,-5.43,-20.81,-92.98,-61.02,unknown
-0.52,0.81,0.28,-1.77,-1.71,-3.85,-20.29,-93.44,-61.57,unknown
-0.53,0.81,0.27,0.49,-1.59,2.38,-20.4,-92.96,-60.6,unknown
-0.53,0.81,0.27,1.34,-1.04,3.42,-20.48,-92.88,-62.22,unknown
-0.53,0.8,0.28,0.98,-0.73,3.85,-20.68,-92.61,-62.07,unknown
-0.53,0.8,0.28,-1.53,0.24,-0.43,-20.98,-92.43,-62.27,unknown
-0.53,0.8,0.28,-1.65,0.98,0.85,-21.09,-91.94,-61.55,unknown
-0.53,0.8,0.28,-1.1,0.24,0,-20.78,-92.37,-62.02,unknown
-0.53,0.81,0.27,-1.16,-0.12,-3.36,-20.78,-92.74,-62.39,unknown
-0.52,0.8,0.28,-1.65,-0.92,-3.36,-20.84,-92.22,-61.11,unknown
-0.52,0.81,0.28,0.73,-2.69,-2.93,-20.29,-92.75,-61.55,unknown
-0.52,0.81,0.27,0.61,-1.83,2.01,-19.84,-92.75,-60.75,unknown
-0.52,0.81,0.27,-3.78,3.36,4.21,-20.17,-92.7,-60.27,unknown
-0.51,0.81,0.29,-7.87,6.9,1.95,-21.03,-91.76,-61.4,unknown
-0.51,0.82,0.29,-4.15,7.26,-0.24,-21.23,-91.44,-60.77,unknown
-0.52,0.82,0.27,-0.31,-0.55,1.28,-21.08,-91.21,-60.29,unknown
-0.52,0.81,0.27,3.17,-2.87,6.84,-21.28,-91.61,-60.67,unknown
-0.52,0.81,0.27,0.92,0.37,3.78,-21.18,-91.24,-61.88,unknown
-0.52,0.81,0.27,-0.49,-0.06,4.64,-21.91,-90.65,-61.12,unknown
-0.53,0.8,0.28,-0.43,0.98,1.53,-22.45,-90.09,-60.68,unknown
-0.53,0.8,0.28,-0.37,-0.18,0.37,-22.11,-89.92,-61.34,unknown
-0.53,0.81,0.27,-0.37,-1.71,-1.83,-22.08,-90.27,-61.08,unknown
-0.53,0.8,0.27,0.79,-2.75,-1.16,-21.94,-90.03,-61.27,unknown
-0.52,0.81,0.27,0.85,-2.14,0.31,-21.42,-90.41,-61.3,unknown
-0.52,0.81,0.27,2.01,-4.64,-0.85,-21.61,-90.55,-60.78,unknown
-0.52,0.81,0.27,3.97,-6.04,-1.65,-21.92,-90.42,-61.51,unknown
-0.52,0.8,0.27,3.42,-5.31,0.12,-21.85,-90.53,-61.47,unknown
-0.53,0.8,0.28,6.59,-6.16,-0.79,-22.19,-90.54,-62.29,unknown
-0.53,0.81,0.27,3.17,-5.74,0.24,-21.33,-90.82,-62.43,unknown
-0.53,0.8,0.28,2.44,-4.15,-1.53,-21.63,-90.72,-62.08,unknown
-0.53,0.8,0.28,2.56,-3.97,-0.61,-21.64,-90.75,-61.56,unknown
-0.52,0.8,0.28,2.14,-5.07,-0.67,-21.5,-91.04,-60.69,unknown
-0.52,0.8,0.28,2.62,-7.08,-1.83,-21.64,-91.15,-60.99,unknown
-0.53,0.8,0.27,3.23,-7.2,-5.62,-20.96,-91.42,-62.29,unknown
-0.52,0.81,0.27,4.52,-11.6,-2.93,-20.69,-92.15,-62.04,unknown
-0.52,0.82,0.27,5.86,-10.93,1.95,-20.13,-91.94,-60.58,unknown
-0.52,0.81,0.27,2.87,-7.2,2.44,-20.72,-91.94,-61.55,unknown
-0.53,0.81,0.27,2.26,-6.04,4.46,-20.63,-92.5,-62.11,unknown
-0.53,0.8,0.27,7.26,-6.23,7.45,-20.41,-92.41,-62.5,unknown
-0.54,0.8,0.27,6.1,-5.74,9.4,-20.89,-92.64,-61.49,unknown
-0.55,0.79,0.28,6.41,-4.39,11.29,-21.8,-92.61,-62.3,unknown
-0.56,0.79,0.28,5.74,-4.52,15.75,-21.95,-92.14,-62.52,unknown
-0.58,0.77,0.29,9.03,-5.68,18.37,-23.55,-91.72,-63.88,unknown
-0.61,0.74,0.29,7.45,-3.48,20.2,-23.95,-91.35,-64.04,unknown
-0.6,0.74,0.29,2.44,-0.85,15.5,-24.93,-91.26,-65.16,unknown
-0.61,0.73,0.29,0.37,-0.55,3.05,-25.28,-90.23,-64.61,unknown
-0.61,0.74,0.29,0.43,-0.92,-1.59,-25.56,-90.58,-65.43,unknown
-0.6,0.75,0.29,0.85,-2.14,0.37,-26.09,-91.06,-64.78,unknown
-0.61,0.74,0.29,1.1,-2.99,1.04,-25.38,-91.46,-64.77,unknown
-0.61,0.74,0.29,0.92,-3.6,-2.38,-25.71,-91.7,-64.2,unknown
-0.6,0.74,0.29,2.75,-4.33,-4.15,-25.31,-91.67,-64.47,unknown
-0.6,0.75,0.29,4.64,-8.3,-5.8,-24.46,-91.58,-64.06,unknown
-0.6,0.74,0.29,0.18,-6.77,-7.51,-23.77,-92.3,-64.51,unknown
-0.59,0.76,0.29,7.63,-7.51,-14.89,-22.77,-92.91,-63.65,unknown
-0.58,0.77,0.28,-1.4,-5.37,-14.59,-21.87,-93.74,-62.74,unknown
-0.57,0.79,0.28,2.81,-8.12,-8.67,-21.31,-93.64,-62.67,unknown
-0.57,0.78,0.28,7.75,-9.28,3.97,-20.81,-94.04,-63.12,unknown
-0.58,0.77,0.28,3.54,-10.31,5.8,-22.23,-94.54,-63.23,unknown
-0.58,0.77,0.27,-4.94,-8.42,2.14,-21.92,-94.75,-62.94,unknown
-0.58,0.77,0.27,-4.82,-10.93,1.46,-22.45,-94.91,-62.44,unknown
-0.59,0.77,0.26,7.39,-10.68,0.37,-21.95,-95.04,-61.19,unknown
-0.59,0.76,0.26,14.1,-10.56,1.77,-22.16,-95.68,-62.85,unknown
-0.59,0.76,0.28,12.82,-9.77,2.2,-22.02,-96.02,-63.48,unknown
-0.6,0.76,0.26,3.23,-8.18,2.75,-22.34,-95.32,-63.5,unknown
-0.6,0.76,0.27,1.1,-4.7,2.5,-22.03,-95.61,-64.26,unknown
-0.6,0.76,0.27,-0.24,-6.04,0.24,-22.42,-95.65,-63.64,unknown
-0.6,0.76,0.26,1.65,-7.63,-0.12,-22.62,-95.79,-63.68,unknown
-0.6,0.76,0.26,0.06,-7.87,-2.14,-22.39,-96.45,-63,unknown
-0.6,0.76,0.25,1.83,-7.87,-2.75,-22.16,-96.17,-61.35,unknown
-0.6,0.76,0.27,16.05,-8.24,-4.64,-21.73,-96.84,-63.16,unknown
-0.6,0.76,0.25,6.47,-9.83,-0.31,-21.51,-96.52,-63.35,unknown
-0.6,0.76,0.26,2.93,-6.96,3.17,-22.16,-97.31,-63.27,unknown
-0.61,0.75,0.26,0.37,-5.8,2.08,-21.94,-97.28,-62.85,unknown
-0.59,0.77,0.26,-3.36,-7.45,-0.31,-22.22,-97.19,-62.55,unknown
-0.61,0.76,0.24,-0.06,-4.39,1.4,-22,-97.05,-63.12,unknown
-0.61,0.76,0.25,21.48,-6.35,0.49,-21.75,-97.89,-63.55,unknown
-0.63,0.74,0.25,5.74,-4.94,1.34,-21.45,-97.66,-63.23,unknown
-0.62,0.75,0.25,-0.12,-4.03,0.12,-21.9,-97.57,-64.77,unknown
-0.61,0.75,0.27,-3.05,-5.74,-1.22,-22.02,-96.98,-64.79,unknown
-0.61,0.76,0.25,1.22,-4.88,-3.11,-21.04,-97.57,-63.44,unknown
-0.61,0.76,0.25,0.55,-6.71,0,-21.33,-97.64,-63.33,unknown
-0.61,0.76,0.25,1.28,-4.15,-0.24,-21.52,-97.45,-63.16,unknown
-0.61,0.76,0.24,0.37,-5,-0.06,-21.79,-97.44,-63.28,unknown
-0.61,0.76,0.24,0.92,-3.05,-0.49,-21.37,-97.63,-63.43,unknown
-0.61,0.76,0.24,2.2,-2.87,0.31,-21.78,-97.34,-62.72,unknown
-0.61,0.76,0.25,0.31,-2.87,0.18,-21.46,-97.86,-63.72,unknown
-0.61,0.76,0.24,-1.04,-3.17,-0.85,-21.22,-98.12,-63.27,unknown
-0.61,0.76,0.24,0.18,-1.4,-1.4,-21.31,-98.13,-62.98,unknown
-0.61,0.76,0.24,-0.49,-2.93,-0.73,-20.64,-98.23,-62.51,unknown
-0.6,0.76,0.24,0.98,-3.54,-3.72,-20.91,-98.51,-63.31,unknown
-0.6,0.77,0.24,0.49,-3.23,-5.25,-20.42,-99.12,-62.28,unknown
-0.58,0.79,0.25,10.99,-9.64,-15.08,-19.38,-99.19,-63.12,unknown
-0.58,0.78,0.25,6.23,-13.43,-8.73,-19.01,-99.72,-62.7,unknown
-0.58,0.78,0.24,10.8,-14.47,-6.9,-17.92,-101.42,-64.73,unknown
-0.58,0.79,0.24,11.84,-11.23,-4.09,-17.61,-101.88,-62.89,unknown
-0.58,0.78,0.24,0.79,-3.48,2.93,-17.55,-101.75,-63.55,unknown
-0.58,0.78,0.24,-0.79,0.24,4.94,-17.61,-101.31,-63.83,unknown
-0.58,0.77,0.25,1.95,-1.65,0.18,-17.98,-101.51,-63.68,unknown
-0.58,0.78,0.24,-0.61,-1.71,-0.24,-17.44,-101.53,-62.84,unknown
-0.58,0.78,0.24,-2.75,-0.12,1.16,-17.82,-100.67,-63.35,unknown
-0.59,0.78,0.23,-7.39,1.1,2.32,-18.2,-100.78,-63.02,unknown
-0.59,0.78,0.23,-1.46,0.06,1.65,-18.04,-100.51,-62.33,unknown
-0.59,0.78,0.23,0.55,1.1,1.95,-18.38,-100.46,-62.85,unknown
-0.59,0.78,0.23,-3.11,7.14,4.03,-18.33,-100.31,-62.55,unknown
-0.59,0.77,0.24,-5.43,11.72,2.44,-18.26,-99.94,-63.24,unknown
-0.59,0.77,0.25,-3.78,6.9,-0.85,-18.44,-99.55,-61.55,unknown
-0.58,0.78,0.25,2.75,-3.11,-3.23,-18.19,-99.98,-62.04,unknown
-0.58,0.79,0.24,0,-3.78,-1.34,-18.1,-99.84,-62,unknown
-0.58,0.78,0.24,1.34,-0.18,1.65,-18.35,-100.22,-61.01,unknown
-0.58,0.78,0.25,1.16,-0.06,2.26,-18.63,-99.68,-61.9,unknown
-0.58,0.78,0.24,-2.56,1.71,3.23,-19.18,-99.19,-62.44,unknown
-0.58,0.78,0.25,-0.37,2.14,0.49,-18.99,-99.51,-62.27,unknown
-0.58,0.78,0.25,-2.2,1.16,0.67,-18.99,-99.35,-61.78,unknown
-0.58,0.77,0.24,0.85,-0.79,0.79,-18.79,-98.68,-62.94,unknown
-0.58,0.77,0.25,3.91,3.3,-2.56,-18.69,-98.75,-62.54,unknown
-0.57,0.78,0.26,0.73,4.15,-2.75,-19.15,-99.11,-61.61,unknown
-0.57,0.79,0.26,-0.12,1.89,0.67,-18.32,-98.82,-62.11,unknown
-0.57,0.78,0.26,-0.31,0.18,3.6,-18.96,-99.07,-63.51,unknown
-0.57,0.78,0.26,-2.32,0.79,1.34,-18.84,-98.62,-62.84,unknown
-0.57,0.78,0.26,-2.44,0.67,0.43,-18.87,-98.02,-63.53,unknown
-0.57,0.78,0.25,-3.97,3.36,-0.79,-19.35,-98.4,-63.16,unknown
-0.57,0.78,0.26,0.18,2.32,1.28,-18.8,-98.95,-62.29,unknown
-0.57,0.78,0.26,1.28,-0.18,1.71,-18.92,-98.83,-63.2,unknown
-0.57,0.78,0.26,2.14,-1.4,1.1,-19.23,-98.14,-62.87,unknown
-0.57,0.78,0.26,1.77,-0.61,-0.79,-18.88,-98.01,-63.09,unknown
-0.57,0.78,0.26,1.1,1.65,-1.77,-19.25,-97.81,-62.81,unknown
-0.57,0.78,0.26,0.73,3.54,-0.06,-19.08,-97.85,-63.1,unknown
-0.57,0.78,0.27,1.34,3.05,1.65,-18.85,-97.79,-62.89,unknown
-0.56,0.78,0.27,4.88,4.03,0.06,-18.9,-97.24,-64.15,unknown
-0.56,0.78,0.28,-3.97,5.62,0,-19.2,-97.55,-63.87,unknown
-0.56,0.78,0.28,-4.58,5.25,0.06,-19.2,-97.12,-63.07,unknown
-0.56,0.79,0.28,-2.38,1.46,-0.43,-19.27,-97.22,-63.56,unknown
-0.56,0.79,0.27,-0.73,-2.32,-1.16,-19.06,-96.97,-63.33,unknown
-0.56,0.79,0.27,0.61,-2.56,-1.1,-19.1,-96.72,-62.96,unknown
-0.55,0.8,0.28,0.24,-1.34,2.69,-18.93,-96.55,-63.95,unknown
-0.56,0.79,0.28,-0.12,-1.28,3.11,-18.98,-96.61,-63.48,unknown
-0.56,0.79,0.28,-1.22,-1.53,0.61,-19.21,-97.23,-62.65,unknown
-0.56,0.79,0.27,-1.28,-1.4,1.28,-19.69,-96.3,-63.38,unknown
-0.56,0.78,0.27,-0.98,-0.61,0.06,-19.41,-96.39,-62.83,unknown
-0.56,0.79,0.27,0.79,-0.31,-1.16,-19.52,-96.55,-63.53,unknown
-0.56,0.79,0.27,-2.2,-0.49,0.24,-19.3,-96.22,-62.46,unknown
-0.56,0.79,0.27,-1.71,-0.18,0.85,-19.65,-96.15,-62.89,unknown
-0.56,0.79,0.27,-4.15,2.44,2.87,-19.54,-96.46,-62.77,unknown
-0.56,0.78,0.27,-1.65,5.19,-0.49,-19.9,-95.98,-61.61,unknown
-0.55,0.79,0.27,0.92,5.37,-5.68,-19.48,-96.12,-61.89,unknown
-0.54,0.8,0.28,-1.4,0,-3.3,-18.81,-96.23,-61.62,unknown
-0.55,0.8,0.27,2.62,-4.46,2.69,-18.99,-96.22,-61.65,unknown
-0.55,0.79,0.27,1.83,-1.22,1.95,-18.68,-95.36,-61.45,unknown
-0.55,0.8,0.28,-1.4,1.4,0.43,-19.42,-95.81,-61.17,unknown
-0.55,0.8,0.28,0.06,-0.67,1.28,-19.12,-95.72,-62.3,unknown
-0.55,0.79,0.28,0.55,-0.67,1.22,-20.03,-95.75,-63.16,unknown
-0.55,0.79,0.28,0.43,-1.59,2.26,-19.52,-95.94,-61.79,unknown
-0.55,0.79,0.27,-0.49,-0.73,-1.1,-19.89,-95.58,-62.06,unknown
-0.55,0.8,0.27,-0.61,-0.61,-2.81,-19.37,-95.23,-61.88,unknown
-0.54,0.8,0.27,-1.34,0.37,-2.75,-19.54,-96.07,-61.65,unknown
-0.54,0.8,0.27,-0.55,-0.55,-0.31,-18.86,-95.57,-59.96,unknown
-0.54,0.8,0.27,0.24,-0.61,1.34,-19.37,-95.63,-61.77,unknown
-0.54,0.8,0.27,-0.37,0.06,0,-19.42,-95.31,-61.38,unknown
-0.54,0.8,0.27,-1.77,-0.37,-2.75,-18.74,-95.91,-60.89,unknown
-0.54,0.8,0.27,-1.22,-0.06,-1.34,-19.38,-95.47,-61.11,unknown
-0.54,0.8,0.27,-0.12,0.73,2.75,-19.36,-95.57,-60.73,unknown
-0.54,0.8,0.28,0.67,-0.85,1.71,-19.56,-95.19,-61.46,unknown
-0.54,0.8,0.27,0.73,-1.83,0.49,-19.35,-94.46,-61.39,unknown
-0.54,0.8,0.27,0.37,-1.77,-1.46,-20.03,-95.2,-60.6,unknown
-0.54,0.8,0.27,-1.59,1.16,0.55,-19.97,-94.93,-62.12,unknown
-0.54,0.8,0.27,-4.09,3.91,-0.49,-19.71,-95.07,-61.08,unknown
-0.53,0.81,0.27,-5.86,5.86,-1.46,-19.24,-95.07,-61.5,unknown
-0.53,0.81,0.28,-0.43,4.88,0.55,-19.48,-94.8,-60.24,unknown
